school_id,class_id,class_type,class_size,read_score,birth_month
73,296,SMALL,15,626,1
73,296,SMALL,15,593,3
73,296,SMALL,15,670,7
73,296,SMALL,15,650,10
73,296,SMALL,15,686,8
73,94,REGULAR,22,641,8
73,94,SMALL,22,626,9
73,94,SMALL,22,675,10
73,94,REGULAR,22,665,10
73,94,AIDE,22,693,11
73,94,REGULAR,22,622,11
73,94,AIDE,22,618,11
73,94,AIDE,22,657,1
73,94,AIDE,22,636,1
73,94,SMALL,22,702,1
73,94,REGULAR,22,647,4
73,94,AIDE,22,639,7
73,94,AIDE,22,702,11
73,251,,25,555,4
73,251,,25,693,5
73,251,AIDE,25,650,10
73,251,,25,600,10
73,251,AIDE,25,631,10
73,251,AIDE,25,629,10
73,251,,25,657,4
73,251,AIDE,25,661,6
73,251,AIDE,25,633,9
73,251,AIDE,25,631,9
73,251,AIDE,25,636,10
73,251,AIDE,25,686,3
73,251,AIDE,25,622,2
73,251,AIDE,25,654,2
73,251,,25,633,3
73,251,AIDE,25,728,4
73,30,AIDE,23,654,7
73,30,AIDE,23,633,11
73,30,AIDE,23,606,10
73,30,AIDE,23,610,12
73,30,AIDE,23,604,1
73,30,AIDE,23,675,2
73,30,AIDE,23,610,1
73,30,AIDE,23,644,11
73,30,,23,654,11
22,205,REGULAR,27,675,11
22,205,AIDE,27,588,12
22,205,REGULAR,27,622,1
22,205,AIDE,27,600,2
22,205,AIDE,27,531,2
22,205,AIDE,27,622,3
22,205,REGULAR,27,590,4
22,205,REGULAR,27,629,4
22,205,REGULAR,27,527,8
22,205,AIDE,27,631,1
22,205,REGULAR,27,636,8
22,205,REGULAR,27,604,3
22,311,AIDE,27,612,11
22,311,,27,597,10
22,311,AIDE,27,582,1
22,311,AIDE,27,626,2
22,311,AIDE,27,610,2
22,311,AIDE,27,580,3
22,311,AIDE,27,612,4
22,311,AIDE,27,606,4
22,311,AIDE,27,626,6
22,311,AIDE,27,616,6
22,311,AIDE,27,,6
22,311,AIDE,27,633,7
22,311,AIDE,27,680,8
22,311,AIDE,27,636,12
22,311,AIDE,27,636,4
22,17,SMALL,17,614,12
22,17,SMALL,17,702,12
22,17,SMALL,17,600,12
22,17,SMALL,17,616,4
22,17,SMALL,17,588,4
22,17,SMALL,17,573,5
22,17,SMALL,17,600,5
22,17,SMALL,17,644,7
22,17,SMALL,17,604,8
22,17,SMALL,17,629,8
22,17,SMALL,17,639,9
22,17,SMALL,17,644,9
22,17,SMALL,17,650,11
49,179,AIDE,21,650,1
49,179,REGULAR,21,686,1
49,179,AIDE,21,614,2
49,179,AIDE,21,665,5
49,179,REGULAR,21,622,9
49,179,REGULAR,21,650,11
49,179,AIDE,21,641,11
49,179,REGULAR,21,602,1
49,120,AIDE,22,,11
49,120,AIDE,22,629,11
49,120,AIDE,22,641,12
49,120,AIDE,22,650,2
49,120,AIDE,22,636,4
49,120,AIDE,22,670,4
49,120,AIDE,22,665,6
49,120,AIDE,22,693,7
49,120,AIDE,22,680,8
49,120,AIDE,22,629,8
49,120,AIDE,22,641,8
49,120,AIDE,22,728,8
49,120,AIDE,22,702,9
49,120,AIDE,22,641,1
49,120,AIDE,22,650,6
49,120,AIDE,22,610,3
49,66,REGULAR,21,,9
49,66,REGULAR,21,,10
49,66,AIDE,21,,1
49,66,REGULAR,21,,3
49,66,AIDE,21,,3
49,1,SMALL,13,665,1
49,1,SMALL,13,600,11
49,1,SMALL,13,670,3
49,1,SMALL,13,665,4
49,1,SMALL,13,629,5
49,1,SMALL,13,639,5
49,1,SMALL,13,641,7
49,1,SMALL,13,680,6
49,1,SMALL,13,661,8
49,1,SMALL,13,650,2
49,1,SMALL,13,670,12
40,97,SMALL,17,590,12
40,97,SMALL,17,633,3
40,97,SMALL,17,612,4
40,97,SMALL,17,713,7
40,97,SMALL,17,583,8
40,97,SMALL,17,564,6
40,97,SMALL,17,,9
40,97,SMALL,17,608,12
40,86,AIDE,25,,10
40,86,AIDE,25,702,7
40,86,AIDE,25,629,2
40,86,,25,590,3
40,86,AIDE,25,606,3
40,86,AIDE,25,647,5
40,86,AIDE,25,693,9
40,86,AIDE,25,644,3
40,69,AIDE,25,728,11
40,69,AIDE,25,614,3
40,69,,25,636,2
40,69,AIDE,25,626,2
40,69,AIDE,25,600,2
40,69,,25,702,6
40,69,AIDE,25,614,6
40,69,AIDE,25,633,8
40,69,AIDE,25,647,7
40,69,AIDE,25,641,4
40,69,AIDE,25,639,11
40,316,SMALL,16,593,6
40,316,SMALL,16,680,11
40,316,SMALL,16,600,12
40,316,SMALL,16,644,12
40,316,SMALL,16,686,1
40,316,SMALL,16,665,4
40,316,SMALL,16,665,8
40,316,SMALL,16,647,7
40,316,SMALL,16,680,8
40,316,SMALL,16,641,1
40,23,REGULAR,25,545,2
40,23,REGULAR,25,618,11
40,23,AIDE,25,624,10
40,23,AIDE,25,639,3
40,23,REGULAR,25,641,2
40,23,REGULAR,25,614,3
40,23,AIDE,25,597,3
40,23,REGULAR,25,588,4
40,23,REGULAR,25,,7
40,23,REGULAR,25,641,7
40,23,AIDE,25,602,6
40,23,AIDE,25,610,9
40,23,REGULAR,25,,4
39,147,,29,567,11
39,147,AIDE,29,577,12
39,147,AIDE,29,620,1
39,147,AIDE,29,575,3
39,147,AIDE,29,670,4
39,147,AIDE,29,588,8
39,147,,29,564,3
39,147,AIDE,29,570,3
39,315,SMALL,19,631,12
39,315,SMALL,19,,8
39,315,SMALL,19,644,4
39,315,SMALL,19,624,8
39,315,SMALL,19,572,2
39,315,SMALL,19,641,10
39,315,,19,608,2
39,315,SMALL,19,620,5
39,88,AIDE,26,572,11
39,88,AIDE,26,570,11
39,88,AIDE,26,599,11
39,88,AIDE,26,578,11
39,88,AIDE,26,564,2
39,88,AIDE,26,618,9
39,88,AIDE,26,622,3
39,88,AIDE,26,555,1
39,88,AIDE,26,593,9
39,88,AIDE,26,600,6
39,88,AIDE,26,577,4
39,188,SMALL,17,552,11
39,188,SMALL,17,614,12
39,188,SMALL,17,578,11
39,188,SMALL,17,570,1
39,188,,17,555,6
39,188,,17,597,7
39,188,SMALL,17,,9
39,188,,17,569,7
39,220,AIDE,29,654,11
39,220,REGULAR,29,629,12
39,220,AIDE,29,622,1
39,220,AIDE,29,657,1
39,220,AIDE,29,582,4
39,220,AIDE,29,654,6
39,220,AIDE,29,602,7
39,220,AIDE,29,575,4
39,220,REGULAR,29,661,2
39,220,REGULAR,29,,8
39,220,AIDE,29,661,9
39,220,AIDE,29,606,9
39,220,AIDE,29,647,9
39,220,AIDE,29,620,6
68,49,AIDE,22,562,3
68,49,AIDE,22,633,11
68,49,AIDE,22,562,12
68,49,AIDE,22,559,1
68,49,,22,600,7
68,49,AIDE,22,647,1
68,49,AIDE,22,606,4
68,129,REGULAR,24,545,8
68,129,AIDE,24,562,1
68,129,AIDE,24,572,1
68,129,AIDE,24,559,9
68,74,AIDE,22,641,12
68,74,AIDE,22,578,11
68,74,AIDE,22,631,11
68,74,AIDE,22,570,7
68,74,AIDE,22,580,4
68,74,AIDE,22,587,6
68,116,SMALL,17,661,1
68,116,,17,597,2
68,116,,17,636,4
68,116,SMALL,17,654,4
68,116,SMALL,17,622,6
68,116,SMALL,17,585,9
68,116,SMALL,17,585,9
68,116,SMALL,17,578,7
68,27,AIDE,22,588,11
68,27,SMALL,22,595,12
68,27,REGULAR,22,595,5
68,27,REGULAR,22,592,9
68,27,AIDE,22,614,5
68,27,AIDE,22,590,5
68,27,REGULAR,22,570,7
68,27,AIDE,22,572,5
68,27,AIDE,22,608,1
68,210,SMALL,17,600,11
68,210,SMALL,17,569,1
68,210,SMALL,17,593,6
68,210,,17,543,7
68,210,SMALL,17,597,9
2,302,,16,599,4
2,302,AIDE,16,595,12
2,203,AIDE,19,629,4
2,203,AIDE,19,654,2
2,203,,19,602,9
2,203,AIDE,19,644,3
2,203,AIDE,19,616,5
2,203,AIDE,19,647,8
2,226,,20,597,7
2,226,AIDE,20,604,7
2,226,AIDE,20,610,8
2,226,REGULAR,20,606,2
2,226,AIDE,20,626,8
2,226,AIDE,20,610,3
2,226,AIDE,20,570,6
2,226,REGULAR,20,612,6
2,96,,13,587,11
2,96,SMALL,13,661,2
2,96,SMALL,13,654,8
2,96,SMALL,13,588,4
2,96,SMALL,13,680,7
2,96,SMALL,13,680,9
2,96,SMALL,13,654,10
2,96,SMALL,13,620,9
2,96,SMALL,13,626,9
2,119,SMALL,13,647,12
2,119,SMALL,13,693,2
2,119,SMALL,13,604,3
2,119,SMALL,13,618,9
2,119,SMALL,13,647,3
2,119,SMALL,13,624,11
2,119,SMALL,13,614,11
2,119,SMALL,13,647,4
2,119,SMALL,13,661,5
2,119,SMALL,13,610,6
2,170,AIDE,21,554,12
2,170,AIDE,21,,4
2,170,AIDE,21,,10
2,170,AIDE,21,606,7
2,170,,21,713,1
2,170,AIDE,21,555,6
2,170,AIDE,21,572,1
29,286,AIDE,28,578,5
29,286,AIDE,28,680,1
29,286,AIDE,28,647,2
29,286,AIDE,28,587,2
29,286,AIDE,28,612,3
29,286,AIDE,28,604,6
29,286,AIDE,28,657,2
29,286,,28,631,7
29,286,AIDE,28,578,8
29,286,AIDE,28,559,5
29,286,AIDE,28,616,6
29,286,,28,618,7
29,286,,28,636,9
29,286,AIDE,28,675,2
29,314,,28,644,11
29,314,,28,629,1
29,314,,28,608,6
29,314,AIDE,28,610,8
29,314,,28,564,8
29,314,AIDE,28,647,2
29,314,AIDE,28,610,2
29,20,,16,580,11
29,20,SMALL,16,,12
29,20,,16,577,3
29,20,,16,597,3
29,20,SMALL,16,562,7
29,20,,16,595,1
29,20,SMALL,16,622,4
29,299,AIDE,29,631,12
29,299,REGULAR,29,629,2
29,299,AIDE,29,618,2
29,299,AIDE,29,604,3
29,299,AIDE,29,610,1
29,299,AIDE,29,661,3
29,299,REGULAR,29,633,6
29,299,AIDE,29,590,6
29,299,REGULAR,29,587,5
29,299,REGULAR,29,590,7
29,299,REGULAR,29,597,7
29,299,AIDE,29,641,7
29,299,REGULAR,29,636,9
29,299,AIDE,29,610,9
29,299,AIDE,29,665,3
29,299,AIDE,29,610,4
29,299,AIDE,29,585,5
29,299,REGULAR,29,559,5
29,299,REGULAR,29,573,4
29,158,SMALL,15,675,12
29,158,SMALL,15,599,3
29,158,SMALL,15,670,3
29,158,SMALL,15,636,7
29,158,SMALL,15,641,6
29,158,SMALL,15,593,7
29,158,SMALL,15,616,8
29,158,SMALL,15,644,2
47,221,SMALL,17,592,3
47,221,SMALL,17,572,11
47,221,SMALL,17,639,5
47,221,SMALL,17,545,2
47,221,SMALL,17,567,8
47,221,,17,612,3
47,221,SMALL,17,600,5
47,221,,17,570,5
47,221,,17,565,4
47,221,SMALL,17,570,7
47,262,,26,599,9
47,162,REGULAR,25,612,12
47,162,REGULAR,25,602,12
47,162,AIDE,25,,1
47,162,AIDE,25,572,1
47,162,,25,573,3
47,162,REGULAR,25,549,5
47,162,AIDE,25,654,9
47,162,REGULAR,25,608,8
47,162,REGULAR,25,604,1
47,162,REGULAR,25,593,5
7,22,,26,588,11
7,22,AIDE,26,665,12
7,22,AIDE,26,614,6
7,22,AIDE,26,564,7
7,22,AIDE,26,578,9
7,22,AIDE,26,550,5
7,22,,26,602,4
7,22,,26,588,9
7,134,SMALL,16,614,1
7,134,SMALL,16,577,8
7,134,,16,578,9
7,134,SMALL,16,665,8
7,134,SMALL,16,588,1
7,134,,16,580,4
7,134,SMALL,16,620,4
7,134,SMALL,16,639,5
7,134,SMALL,16,600,11
7,134,SMALL,16,588,7
7,139,REGULAR,23,622,1
7,139,REGULAR,23,585,6
7,139,AIDE,23,545,8
7,139,AIDE,23,620,1
41,294,,16,585,1
41,294,,16,680,4
41,294,SMALL,16,560,5
41,294,,16,543,7
41,294,,16,629,9
41,294,,16,608,9
41,217,AIDE,25,595,9
41,217,,25,629,7
41,172,AIDE,26,600,12
41,172,AIDE,26,633,4
41,285,AIDE,24,,2
41,285,AIDE,24,624,4
41,285,AIDE,24,593,2
62,160,AIDE,25,624,12
62,160,AIDE,25,577,1
62,160,,25,580,6
62,304,SMALL,16,670,11
62,304,SMALL,16,626,11
62,304,SMALL,16,,3
62,304,,16,675,8
62,304,SMALL,16,713,3
62,304,SMALL,16,,9
62,304,SMALL,16,633,11
62,304,SMALL,16,680,11
62,304,SMALL,16,622,1
62,250,AIDE,23,614,2
48,242,AIDE,22,616,1
48,242,AIDE,22,644,5
48,242,AIDE,22,567,9
48,242,AIDE,22,604,5
48,242,AIDE,22,592,7
48,146,,21,665,11
48,146,,21,588,12
48,146,,21,600,1
48,146,,21,624,1
48,146,AIDE,21,540,8
48,146,,21,595,5
48,146,AIDE,21,600,8
48,146,,21,578,7
48,146,,21,620,3
48,146,,21,577,5
48,178,AIDE,23,583,6
48,178,,23,562,1
48,178,AIDE,23,590,1
48,178,AIDE,23,622,9
48,178,AIDE,23,647,1
48,178,AIDE,23,614,8
48,211,SMALL,15,650,11
48,211,SMALL,15,629,1
48,211,SMALL,15,620,2
48,211,,15,592,3
48,211,SMALL,15,624,7
48,211,SMALL,15,693,5
48,211,SMALL,15,614,12
48,292,SMALL,13,631,2
48,292,SMALL,13,639,4
48,292,,13,616,7
48,292,,13,639,7
48,292,SMALL,13,633,4
48,214,AIDE,22,,11
48,214,AIDE,22,578,1
48,214,AIDE,22,560,6
48,214,AIDE,22,547,8
48,214,AIDE,22,636,3
48,214,,22,612,3
48,214,AIDE,22,604,2
48,214,AIDE,22,552,8
48,214,,22,599,4
48,216,SMALL,13,626,11
48,216,SMALL,13,597,8
48,216,,13,550,1
48,216,SMALL,13,557,7
26,137,AIDE,22,631,12
26,137,AIDE,22,604,2
26,137,AIDE,22,612,7
26,137,AIDE,22,600,5
26,183,SMALL,14,599,12
26,183,SMALL,14,728,1
26,183,SMALL,14,686,1
26,237,,14,654,6
26,237,,14,657,6
28,258,AIDE,20,588,9
28,258,REGULAR,20,585,1
28,258,AIDE,20,,5
28,258,AIDE,20,602,4
28,258,AIDE,20,575,7
28,258,REGULAR,20,629,9
28,65,AIDE,22,592,11
28,65,,22,592,7
28,65,AIDE,22,622,7
28,65,,22,597,3
28,65,,22,626,12
28,65,AIDE,22,570,3
28,295,SMALL,12,639,12
28,295,SMALL,12,573,10
28,295,SMALL,12,600,1
28,295,SMALL,12,585,3
28,295,SMALL,12,573,7
28,295,SMALL,12,629,7
28,59,AIDE,21,587,12
28,59,,21,608,1
28,59,AIDE,21,,9
28,59,,21,575,1
28,59,AIDE,21,567,12
28,59,AIDE,21,557,6
28,256,SMALL,13,575,3
28,256,SMALL,13,675,2
28,256,SMALL,13,616,8
28,256,SMALL,13,626,5
28,256,SMALL,13,614,7
28,256,,13,631,3
28,256,SMALL,13,654,6
28,256,SMALL,13,595,8
28,256,SMALL,13,575,1
28,34,,19,543,11
28,34,AIDE,19,562,1
28,34,,19,569,2
28,34,AIDE,19,,12
28,34,,19,572,12
28,34,AIDE,19,578,5
28,34,AIDE,19,661,5
28,34,AIDE,19,549,1
28,34,AIDE,19,595,1
28,34,AIDE,19,585,9
23,149,REGULAR,22,573,1
23,149,REGULAR,22,599,7
23,149,REGULAR,22,590,4
23,149,SMALL,22,604,5
23,238,AIDE,24,629,11
23,238,AIDE,24,,1
23,238,AIDE,24,639,8
23,238,AIDE,24,,1
23,238,AIDE,24,636,7
23,238,AIDE,24,636,7
23,238,AIDE,24,,9
23,238,AIDE,24,657,6
23,201,AIDE,21,675,12
23,201,AIDE,21,624,12
23,201,AIDE,21,616,5
23,201,AIDE,21,616,7
23,201,AIDE,21,614,9
23,201,AIDE,21,670,2
23,201,AIDE,21,644,7
23,330,SMALL,14,593,11
23,330,SMALL,14,675,11
23,330,SMALL,14,629,1
23,330,SMALL,14,657,1
23,330,SMALL,14,587,3
23,330,,14,633,8
23,330,SMALL,14,614,5
23,330,SMALL,14,606,6
23,330,SMALL,14,641,8
23,330,SMALL,14,606,5
23,330,SMALL,14,633,8
23,330,SMALL,14,636,11
23,276,SMALL,15,593,12
23,276,SMALL,15,604,7
23,276,SMALL,15,572,2
23,276,SMALL,15,604,9
23,276,SMALL,15,538,5
23,276,SMALL,15,608,6
23,276,SMALL,15,587,4
23,276,SMALL,15,614,8
23,276,SMALL,15,578,10
23,276,SMALL,15,559,7
57,303,AIDE,24,585,1
57,303,REGULAR,24,585,4
57,303,REGULAR,24,560,10
57,303,AIDE,24,590,2
57,303,AIDE,24,542,4
57,303,AIDE,24,590,7
57,303,REGULAR,24,597,1
57,303,REGULAR,24,639,7
57,279,AIDE,22,616,12
57,279,AIDE,22,641,9
57,279,AIDE,22,657,12
57,279,AIDE,22,595,2
57,279,AIDE,22,599,2
57,279,AIDE,22,578,5
57,279,AIDE,22,604,8
57,279,AIDE,22,542,9
57,279,,22,588,10
57,186,SMALL,16,608,2
57,186,SMALL,16,583,12
57,186,SMALL,16,626,12
57,186,SMALL,16,595,12
57,186,SMALL,16,629,1
57,186,SMALL,16,614,6
57,186,SMALL,16,647,6
57,186,SMALL,16,588,4
57,186,SMALL,16,,7
57,186,SMALL,16,626,7
66,174,,19,,11
66,174,SMALL,19,572,11
66,174,SMALL,19,554,11
66,174,,19,612,4
66,174,,19,599,6
66,174,,19,597,7
66,174,SMALL,19,583,8
66,174,,19,650,8
66,174,,19,622,12
66,174,,19,,3
66,124,,28,559,1
66,124,,28,547,1
66,124,,28,575,9
66,26,,17,595,12
66,26,SMALL,17,606,9
66,26,,17,602,3
66,26,SMALL,17,654,3
60,24,REGULAR,26,629,12
60,24,AIDE,26,602,11
60,24,AIDE,26,592,2
60,24,REGULAR,26,636,9
60,24,AIDE,26,620,4
60,24,REGULAR,26,622,8
60,115,,26,641,11
60,115,AIDE,26,631,12
60,115,AIDE,26,587,1
60,115,AIDE,26,590,3
60,115,AIDE,26,639,3
60,115,AIDE,26,647,6
60,115,AIDE,26,600,9
60,115,AIDE,26,624,3
60,115,AIDE,26,588,6
60,115,AIDE,26,633,9
60,115,AIDE,26,599,4
60,287,,17,675,11
60,287,,17,641,11
60,287,,17,578,3
60,287,,17,620,6
60,287,SMALL,17,593,7
60,287,SMALL,17,595,9
60,287,,17,616,8
60,287,,17,636,9
60,287,,17,654,5
60,328,SMALL,19,641,11
60,328,SMALL,19,661,12
60,328,SMALL,19,650,1
60,328,SMALL,19,654,1
60,328,SMALL,19,654,1
60,328,SMALL,19,657,5
60,328,SMALL,19,,7
60,328,SMALL,19,,8
60,328,SMALL,19,693,4
60,328,SMALL,19,654,7
60,328,SMALL,19,636,9
60,328,SMALL,19,650,6
50,312,SMALL,17,618,1
50,89,AIDE,29,562,10
50,89,,29,600,7
50,89,AIDE,29,633,1
50,89,,29,564,1
50,128,AIDE,27,654,11
50,128,AIDE,27,693,1
50,128,REGULAR,27,650,1
50,128,AIDE,27,657,5
50,128,SMALL,27,595,5
50,128,AIDE,27,610,7
50,128,AIDE,27,604,10
50,128,REGULAR,27,647,2
50,307,SMALL,16,612,12
50,307,,16,608,5
50,307,SMALL,16,753,5
50,307,SMALL,16,650,7
50,307,SMALL,16,631,2
25,268,AIDE,20,557,5
25,268,AIDE,20,620,6
25,268,,20,622,7
25,268,REGULAR,20,554,5
25,268,REGULAR,20,557,3
25,268,REGULAR,20,578,4
25,268,,20,622,4
25,268,REGULAR,20,557,11
25,268,,20,592,11
25,268,REGULAR,20,665,9
25,333,SMALL,18,,11
25,333,,18,562,11
25,333,,18,631,2
25,333,,18,602,3
25,333,,18,573,7
25,333,,18,631,9
25,333,,18,641,12
25,333,,18,595,5
25,333,,18,614,12
25,333,SMALL,18,570,5
25,333,,18,593,12
25,333,SMALL,18,654,2
25,333,,18,597,7
25,144,,21,618,8
25,144,AIDE,21,587,4
25,144,,21,647,5
25,144,AIDE,21,580,9
25,144,AIDE,21,622,2
25,144,AIDE,21,565,3
25,144,AIDE,21,582,6
25,144,AIDE,21,555,3
25,144,,21,608,1
25,144,,21,570,6
25,144,,21,592,4
25,144,AIDE,21,595,3
25,28,,20,565,11
25,28,AIDE,20,624,12
25,28,,20,580,11
25,28,,20,618,1
25,28,,20,588,5
25,28,,20,577,9
25,28,,20,583,3
25,28,,20,644,5
25,28,,20,562,9
25,248,AIDE,21,629,11
25,248,REGULAR,21,702,3
25,248,REGULAR,21,606,9
25,248,REGULAR,21,650,7
25,248,,21,636,2
25,248,REGULAR,21,585,6
25,248,AIDE,21,,9
25,43,,18,629,12
25,43,,18,602,1
25,43,,18,578,3
25,43,,18,585,5
25,43,,18,661,6
25,43,,18,527,2
25,43,,18,583,8
25,43,,18,629,4
25,43,,18,602,6
25,43,,18,633,5
55,80,,15,580,12
55,80,SMALL,15,557,1
55,80,SMALL,15,629,3
55,80,SMALL,15,608,4
55,80,SMALL,15,592,8
55,80,,15,622,4
55,80,SMALL,15,622,4
55,80,SMALL,15,693,7
55,80,SMALL,15,654,7
55,100,,16,569,4
55,100,SMALL,16,600,4
55,100,SMALL,16,577,9
55,100,SMALL,16,612,11
55,100,SMALL,16,650,1
55,45,AIDE,21,654,3
55,45,AIDE,21,608,5
55,45,AIDE,21,593,9
55,45,AIDE,21,588,9
55,45,,21,654,2
55,122,REGULAR,23,633,12
55,122,AIDE,23,620,1
55,122,REGULAR,23,650,2
55,122,REGULAR,23,592,4
55,122,REGULAR,23,654,5
55,122,REGULAR,23,616,3
9,291,SMALL,16,639,12
9,291,SMALL,16,593,1
9,291,SMALL,16,675,1
9,291,SMALL,16,661,1
9,291,SMALL,16,580,2
9,291,SMALL,16,612,4
9,291,SMALL,16,650,8
9,291,,16,608,6
9,291,SMALL,16,,5
9,281,AIDE,26,599,10
9,281,AIDE,26,647,1
9,281,AIDE,26,657,4
9,281,,26,604,5
9,281,AIDE,26,614,6
9,281,AIDE,26,602,6
9,281,,26,,9
9,281,AIDE,26,618,3
9,281,,26,670,3
9,281,AIDE,26,612,7
9,281,AIDE,26,599,6
9,6,REGULAR,25,636,11
9,6,REGULAR,25,620,12
9,6,SMALL,25,633,12
9,6,AIDE,25,629,12
9,6,SMALL,25,670,2
9,6,REGULAR,25,597,2
9,6,AIDE,25,644,7
9,6,AIDE,25,661,4
9,6,AIDE,25,670,8
9,6,REGULAR,25,631,7
9,6,AIDE,25,606,8
9,6,SMALL,25,633,3
9,6,AIDE,25,629,5
9,14,AIDE,25,,1
9,14,REGULAR,25,588,1
9,180,SMALL,24,595,11
9,180,,24,592,7
9,180,SMALL,24,600,6
9,180,SMALL,24,600,1
51,267,AIDE,27,670,12
51,267,AIDE,27,639,2
51,267,AIDE,27,620,3
51,267,AIDE,27,633,5
51,267,AIDE,27,675,6
51,267,AIDE,27,654,6
51,267,AIDE,27,665,6
51,267,AIDE,27,670,7
51,267,AIDE,27,661,9
51,267,AIDE,27,657,1
51,225,SMALL,17,593,1
51,225,,17,542,9
51,225,SMALL,17,614,11
51,225,SMALL,17,650,4
51,225,SMALL,17,614,7
51,289,AIDE,24,582,12
51,289,REGULAR,24,631,2
51,289,REGULAR,24,557,1
51,289,REGULAR,24,624,5
51,289,REGULAR,24,616,5
51,289,REGULAR,24,633,8
51,289,REGULAR,24,620,8
51,289,REGULAR,24,624,8
51,289,AIDE,24,622,9
51,157,SMALL,17,580,1
51,157,SMALL,17,592,6
51,157,,17,657,6
51,157,SMALL,17,614,7
51,157,SMALL,17,647,9
51,157,,17,582,2
51,36,SMALL,17,543,2
51,36,SMALL,17,650,11
51,36,SMALL,17,650,1
51,36,SMALL,17,608,1
51,36,SMALL,17,661,1
51,36,SMALL,17,606,2
51,36,SMALL,17,626,4
51,36,SMALL,17,612,7
51,36,SMALL,17,585,5
67,50,AIDE,21,608,11
67,50,AIDE,21,639,1
67,50,AIDE,21,633,2
67,50,AIDE,21,543,5
67,50,AIDE,21,629,4
67,50,AIDE,21,,8
67,50,AIDE,21,657,9
67,50,AIDE,21,599,9
67,50,AIDE,21,650,5
67,50,AIDE,21,626,7
67,266,REGULAR,20,680,12
67,266,REGULAR,20,675,12
67,266,AIDE,20,670,1
67,266,AIDE,20,549,4
67,266,AIDE,20,675,5
67,266,AIDE,20,618,6
67,266,REGULAR,20,622,6
67,266,REGULAR,20,702,7
67,266,REGULAR,20,602,7
67,266,REGULAR,20,654,9
67,266,AIDE,20,686,6
67,266,REGULAR,20,,8
67,266,REGULAR,20,622,8
67,103,SMALL,13,644,11
67,103,SMALL,13,550,12
67,103,SMALL,13,624,1
67,103,SMALL,13,618,3
67,103,SMALL,13,624,3
67,103,SMALL,13,622,6
67,103,SMALL,13,536,5
67,103,SMALL,13,680,7
4,321,REGULAR,21,,1
4,321,AIDE,21,536,3
4,321,REGULAR,21,588,8
4,321,REGULAR,21,702,10
4,321,REGULAR,21,602,11
4,321,REGULAR,21,608,3
4,321,AIDE,21,670,4
4,321,REGULAR,21,639,5
4,321,AIDE,21,582,5
4,321,REGULAR,21,631,7
4,321,AIDE,21,657,6
4,321,AIDE,21,622,9
4,13,AIDE,21,654,8
4,13,AIDE,21,670,4
4,13,AIDE,21,650,4
4,13,AIDE,21,592,4
4,13,AIDE,21,567,5
4,13,AIDE,21,610,5
4,13,AIDE,21,670,4
4,13,AIDE,21,693,7
4,13,AIDE,21,631,7
4,13,AIDE,21,629,9
4,173,AIDE,22,647,12
4,173,REGULAR,22,670,10
4,173,REGULAR,22,647,10
4,173,REGULAR,22,661,10
4,173,REGULAR,22,569,11
4,173,REGULAR,22,606,12
4,173,REGULAR,22,631,12
4,173,REGULAR,22,622,4
4,173,REGULAR,22,686,6
4,173,REGULAR,22,629,8
4,173,REGULAR,22,650,8
4,173,REGULAR,22,644,8
4,173,AIDE,22,622,1
4,58,SMALL,13,633,11
4,58,SMALL,13,559,3
4,58,SMALL,13,618,3
4,58,SMALL,13,622,6
4,58,,13,654,7
4,58,SMALL,13,636,8
4,58,,13,587,7
4,58,SMALL,13,604,8
4,52,SMALL,13,,3
4,52,SMALL,13,592,12
4,52,SMALL,13,629,1
4,52,SMALL,13,620,4
4,52,SMALL,13,675,6
4,52,SMALL,13,647,8
4,52,,13,670,9
4,52,SMALL,13,647,1
20,324,REGULAR,24,616,5
20,324,REGULAR,24,,11
20,324,REGULAR,24,608,12
20,324,AIDE,24,582,1
20,324,AIDE,24,590,2
20,324,REGULAR,24,654,2
20,324,AIDE,24,582,2
20,324,REGULAR,24,661,2
20,324,AIDE,24,604,4
20,324,REGULAR,24,582,5
20,324,AIDE,24,578,5
20,324,AIDE,24,633,6
20,324,AIDE,24,633,7
20,41,AIDE,24,675,12
20,41,AIDE,24,567,11
20,41,AIDE,24,675,1
20,41,AIDE,24,588,3
20,41,AIDE,24,592,3
20,41,AIDE,24,600,5
20,41,AIDE,24,675,4
20,41,AIDE,24,599,6
20,41,AIDE,24,612,6
20,41,AIDE,24,606,8
20,108,SMALL,16,590,12
20,108,SMALL,16,629,11
20,108,SMALL,16,593,3
20,108,SMALL,16,593,4
20,108,SMALL,16,680,7
20,108,SMALL,16,636,8
20,108,,16,,9
20,108,SMALL,16,657,9
20,108,SMALL,16,675,4
20,108,SMALL,16,599,2
20,56,SMALL,16,588,1
20,56,SMALL,16,680,2
20,56,SMALL,16,552,5
20,56,SMALL,16,608,9
20,56,SMALL,16,647,7
20,2,SMALL,16,650,12
20,2,SMALL,16,595,12
20,2,SMALL,16,622,9
20,2,SMALL,16,636,2
20,2,SMALL,16,654,3
20,2,SMALL,16,624,4
20,2,SMALL,16,626,4
20,2,SMALL,16,600,6
20,2,,16,624,6
20,2,,16,647,8
20,2,SMALL,16,650,12
20,10,REGULAR,25,636,9
20,10,REGULAR,25,675,1
20,10,AIDE,25,650,1
20,10,AIDE,25,702,2
20,10,AIDE,25,600,5
20,10,AIDE,25,590,5
20,10,AIDE,25,647,4
